WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
SX8S8R,Gold,Put,"10,000000:1","3480,000000 USD",18.09.2026 00:00:00,"50,2160","3982,055 USD","6,7500","6,8700",-,-
SX8S8W,Gold,Put,"10,000000:1","3580,000000 USD",18.09.2026 00:00:00,"39,1602","3982,055 USD","8,6900","8,8100",-,-
FD2UB9,Gold,Call,"10,000000:1","5100,000000 USD",18.09.2026 00:00:00,"46,6206","3982,055 USD","7,3700","7,4000",-,-
FD2UBF,Gold,Call,"10,000000:1","4540,000000 USD",18.09.2026 00:00:00,"23,5162","3982,055 USD","14,6900","14,6800",-,-
FD2UBK,Gold,Call,"10,000000:1","4620,000000 USD",18.09.2026 00:00:00,"26,0956","3982,055 USD","13,2200","13,2200",-,-
SX11AJ,Gold,Put,"10,000000:1","2360,000000 USD",18.09.2026 00:00:00,"862,4602","3982,055 USD","0,2200","0,4000",-,-
SX11A5,Gold,Put,"10,000000:1","2780,000000 USD",18.09.2026 00:00:00,"363,0955","3982,055 USD","0,8000","0,9500",-,-
SX11BK,Gold,Put,"10,000000:1","3060,000000 USD",18.09.2026 00:00:00,"160,4980","3982,055 USD","2,0200","2,1500",-,-
SX11BF,Gold,Put,"10,000000:1","2980,000000 USD",18.09.2026 00:00:00,"202,9776","3982,055 USD","1,5600","1,7000",-,-
FD0UEP,Gold,Call,"10,000000:1","4340,000000 USD",18.09.2026 00:00:00,"17,9576","3982,055 USD","19,2500","19,2200",-,-
FD0UEU,Gold,Put,"10,000000:1","3940,000000 USD",18.09.2026 00:00:00,"17,3528","3982,055 USD","19,7300","19,8700",-,-
SX8S8K,Gold,Call,"10,000000:1","4100,000000 USD",18.09.2026 00:00:00,"12,8815","3982,055 USD","26,8400","26,7900",-,-
SX8S8F,Gold,Call,"10,000000:1","4020,000000 USD",18.09.2026 00:00:00,"11,5263","3982,055 USD","29,9900","29,9300",-,-
SX6EM7,Gold,Call,"10,000000:1","3860,000000 USD",18.09.2026 00:00:00,"9,2732","3982,055 USD","37,2900","37,2100",-,-
SX109D,Gold,Call,"10,000000:1","3340,000000 USD",18.09.2026 00:00:00,"4,9699","3982,055 USD","69,5400","69,4200",-,-
SX109R,Gold,Call,"10,000000:1","3580,000000 USD",18.09.2026 00:00:00,"6,4895","3982,055 USD","53,2600","53,1500",-,-
SX109W,Gold,Call,"10,000000:1","3680,000000 USD",18.09.2026 00:00:00,"7,3381","3982,055 USD","47,1200","47,0200",-,-
FD2UB2,Gold,Call,"10,000000:1","4960,000000 USD",18.09.2026 00:00:00,"39,6989","3982,055 USD","8,6700","8,6900",-,-
SX1093,Gold,Put,"10,000000:1","2060,000000 USD",18.09.2026 00:00:00,"1045,7607","3982,055 USD","0,1500","0,3300",-,-
FD2UBR,Gold,Call,"10,000000:1","4740,000000 USD",18.09.2026 00:00:00,"30,3950","3982,055 USD","11,3400","11,3400",-,-
FD2UBW,Gold,Call,"10,000000:1","4840,000000 USD",18.09.2026 00:00:00,"34,4966","3982,055 USD","10,0000","10,0100",-,-
FD2UBD,Gold,Call,"10,000000:1","4500,000000 USD",18.09.2026 00:00:00,"22,2990","3982,055 USD","15,4900","15,4700",-,-
FA5UW2,Gold,Call,"10,000000:1","4240,000000 USD",18.09.2026 00:00:00,"15,6447","3982,055 USD","22,1000","22,0600",-,-
SX11BC,Gold,Put,"10,000000:1","2920,000000 USD",18.09.2026 00:00:00,"241,2597","3982,055 USD","1,2800","1,4300",-,-
SX11BQ,Gold,Put,"10,000000:1","3160,000000 USD",18.09.2026 00:00:00,"119,8011","3982,055 USD","2,7500","2,8800",-,-
FD0UEN,Gold,Call,"10,000000:1","4320,000000 USD",18.09.2026 00:00:00,"17,4675","3982,055 USD","19,7800","19,7500",-,-
FD2UDB,Gold,Put,"10,000000:1","4620,000000 USD",18.09.2026 00:00:00,"5,7802","3982,055 USD","59,4400","59,6600",-,-
FA0LNM,Gold,Put,"10,000000:1","3640,000000 USD",18.09.2026 00:00:00,"33,8884","3982,055 USD","10,0600","10,1700",-,-
FA5N3V,Gold,Call,"10,000000:1","4200,000000 USD",18.09.2026 00:00:00,"14,7998","3982,055 USD","23,3600","23,3100",-,-
SX109K,Gold,Call,"10,000000:1","3460,000000 USD",18.09.2026 00:00:00,"5,6524","3982,055 USD","61,1600","61,0600",-,-
SX109F,Gold,Call,"10,000000:1","3380,000000 USD",18.09.2026 00:00:00,"5,1813","3982,055 USD","66,7000","66,5900",-,-
FD2UB6,Gold,Call,"10,000000:1","5040,000000 USD",18.09.2026 00:00:00,"43,5585","3982,055 USD","7,9000","7,9200",-,-
SX1095,Gold,Put,"10,000000:1","2100,000000 USD",18.09.2026 00:00:00,"1045,5506","3982,055 USD","0,1500","0,3300",-,-
FD2UBH,Gold,Call,"10,000000:1","4580,000000 USD",18.09.2026 00:00:00,"24,7833","3982,055 USD","13,9300","13,9200",-,-
FD2UBM,Gold,Call,"10,000000:1","4660,000000 USD",18.09.2026 00:00:00,"27,4873","3982,055 USD","12,5600","12,5600",-,-
FD0JUS,Gold,Put,"10,000000:1","3880,000000 USD",18.09.2026 00:00:00,"19,6908","3982,055 USD","17,3800","17,5200",-,-
SX6YA7,Gold,Put,"10,000000:1","3340,000000 USD",18.09.2026 00:00:00,"72,3200","3982,055 USD","4,6500","4,7600",-,-
FD2UC9,Gold,Put,"10,000000:1","4580,000000 USD",18.09.2026 00:00:00,"6,0733","3982,055 USD","56,5600","56,7700",-,-
FD2UCT,Gold,Put,"10,000000:1","4260,000000 USD",18.09.2026 00:00:00,"9,6198","3982,055 USD","35,6600","35,8400",-,-
FD2UCY,Gold,Put,"10,000000:1","4360,000000 USD",18.09.2026 00:00:00,"8,2252","3982,055 USD","41,7300","41,9300",-,-
FD2UCA,Gold,Call,"10,000000:1","5120,000000 USD",18.09.2026 00:00:00,"47,7132","3982,055 USD","7,2100","7,2300",-,-
SX6END,Gold,Put,"10,000000:1","3260,000000 USD",18.09.2026 00:00:00,"90,3190","3982,055 USD","3,7100","3,8200",-,-
FD2UDH,Gold,Put,"10,000000:1","4740,000000 USD",18.09.2026 00:00:00,"5,0264","3982,055 USD","68,3800","68,6100",-,-
SX109E,Gold,Call,"10,000000:1","3360,000000 USD",18.09.2026 00:00:00,"5,0745","3982,055 USD","68,1100","68,0000",-,-
SX109X,Gold,Call,"10,000000:1","3700,000000 USD",18.09.2026 00:00:00,"7,5254","3982,055 USD","45,9500","45,8600",-,-
SX109S,Gold,Call,"10,000000:1","3600,000000 USD",18.09.2026 00:00:00,"6,6482","3982,055 USD","51,9900","51,9000",-,-
SX1094,Gold,Put,"10,000000:1","2080,000000 USD",18.09.2026 00:00:00,"1045,7738","3982,055 USD","0,1500","0,3300",-,-
FD0JUM,Gold,Put,"10,000000:1","3780,000000 USD",18.09.2026 00:00:00,"24,5017","3982,055 USD","13,9500","14,0700",-,-
FA5UW1,Gold,Call,"10,000000:1","4220,000000 USD",18.09.2026 00:00:00,"15,2168","3982,055 USD","22,7200","22,6800",-,-
SX6ENF,Gold,Put,"10,000000:1","3300,000000 USD",18.09.2026 00:00:00,"80,7925","3982,055 USD","4,1500","4,2600",-,-
SX108D,Gold,Call,"10,000000:1","2660,000000 USD",18.09.2026 00:00:00,"2,8146","3982,055 USD","122,6900","122,5800",-,-
SX108R,Gold,Call,"10,000000:1","2900,000000 USD",18.09.2026 00:00:00,"3,3482","3982,055 USD","103,1800","103,0500",-,-
SX108W,Gold,Call,"10,000000:1","3000,000000 USD",18.09.2026 00:00:00,"3,6275","3982,055 USD","95,2300","95,1000",-,-
SX1087,Gold,Call,"10,000000:1","3220,000000 USD",18.09.2026 00:00:00,"4,4115","3982,055 USD","78,3200","78,2000",-,-
SX11AK,Gold,Put,"10,000000:1","2380,000000 USD",18.09.2026 00:00:00,"821,5144","3982,055 USD","0,2300","0,4200",-,-
SX11AF,Gold,Put,"10,000000:1","2300,000000 USD",18.09.2026 00:00:00,"958,3853","3982,055 USD","0,1800","0,3600",-,-
SX11A6,Gold,Put,"10,000000:1","2800,000000 USD",18.09.2026 00:00:00,"341,6541","3982,055 USD","0,8500","1,0100",-,-
FA0LNK,Gold,Call,"10,000000:1","4160,000000 USD",18.09.2026 00:00:00,"13,9952","3982,055 USD","24,7000","24,6600",-,-
FD0UEQ,Gold,Call,"10,000000:1","4360,000000 USD",18.09.2026 00:00:00,"18,4572","3982,055 USD","18,7200","18,7100",-,-
FD0UEV,Gold,Put,"10,000000:1","3960,000000 USD",18.09.2026 00:00:00,"16,6570","3982,055 USD","20,5600","20,7000",-,-
SX6EM4,Gold,Call,"10,000000:1","3800,000000 USD",18.09.2026 00:00:00,"8,5642","3982,055 USD","40,3800","40,3000",-,-
FD2UB3,Gold,Call,"10,000000:1","4980,000000 USD",18.09.2026 00:00:00,"40,6351","3982,055 USD","8,4700","8,5000",-,-
FD2UBS,Gold,Call,"10,000000:1","4760,000000 USD",18.09.2026 00:00:00,"31,1904","3982,055 USD","11,0600","11,0700",-,-
FD2UBX,Gold,Call,"10,000000:1","4860,000000 USD",18.09.2026 00:00:00,"35,2726","3982,055 USD","9,7800","9,7900",-,-
FD2UBE,Gold,Call,"10,000000:1","4520,000000 USD",18.09.2026 00:00:00,"22,9061","3982,055 USD","15,0800","15,0800",-,-
SX11AD,Gold,Put,"10,000000:1","2260,000000 USD",18.09.2026 00:00:00,"932,7874","3982,055 USD","0,1900","0,3700",-,-
SX11AR,Gold,Put,"10,000000:1","2500,000000 USD",18.09.2026 00:00:00,"690,1241","3982,055 USD","0,3200","0,5000",-,-
SX11AW,Gold,Put,"10,000000:1","2600,000000 USD",18.09.2026 00:00:00,"575,2333","3982,055 USD","0,4400","0,6000",-,-
SX11A4,Gold,Put,"10,000000:1","2760,000000 USD",18.09.2026 00:00:00,"383,4071","3982,055 USD","0,7500","0,9000",-,-
SX8S8H,Gold,Call,"10,000000:1","4060,000000 USD",18.09.2026 00:00:00,"12,1853","3982,055 USD","28,3800","28,3400",-,-
SX8S8M,Gold,Put,"10,000000:1","3400,000000 USD",18.09.2026 00:00:00,"61,7114","3982,055 USD","5,4700","5,5800",-,-
SX109B,Gold,Call,"10,000000:1","3300,000000 USD",18.09.2026 00:00:00,"4,7709","3982,055 USD","72,4300","72,3300",-,-
SX109P,Gold,Call,"10,000000:1","3540,000000 USD",18.09.2026 00:00:00,"6,1910","3982,055 USD","55,8300","55,7500",-,-
SX109U,Gold,Call,"10,000000:1","3640,000000 USD",18.09.2026 00:00:00,"6,9817","3982,055 USD","49,5200","49,4400",-,-
SX1091,Gold,Call,"10,000000:1","3780,000000 USD",18.09.2026 00:00:00,"8,3410","3982,055 USD","41,4500","41,3800",-,-
FD2UB7,Gold,Call,"10,000000:1","5060,000000 USD",18.09.2026 00:00:00,"44,5715","3982,055 USD","7,7200","7,7500",-,-
FD2UBN,Gold,Call,"10,000000:1","4680,000000 USD",18.09.2026 00:00:00,"28,1863","3982,055 USD","12,2400","12,2400",-,-
FD0JUP,Gold,Put,"10,000000:1","3820,000000 USD",18.09.2026 00:00:00,"22,4149","3982,055 USD","15,2500","15,3800",-,-
SX11AL,Gold,Put,"10,000000:1","2400,000000 USD",18.09.2026 00:00:00,"841,5302","3982,055 USD","0,2400","0,4100",-,-
SX11AG,Gold,Put,"10,000000:1","2320,000000 USD",18.09.2026 00:00:00,"884,7301","3982,055 USD","0,2100","0,3900",-,-
SX11AZ,Gold,Put,"10,000000:1","2660,000000 USD",18.09.2026 00:00:00,"493,0695","3982,055 USD","0,5300","0,7000",-,-
SX11A7,Gold,Put,"10,000000:1","2820,000000 USD",18.09.2026 00:00:00,"322,4959","3982,055 USD","0,9100","1,0700",-,-
FD0UER,Gold,Call,"10,000000:1","4380,000000 USD",18.09.2026 00:00:00,"18,9750","3982,055 USD","18,2200","18,2000",-,-
FD0UEW,Gold,Put,"10,000000:1","3980,000000 USD",18.09.2026 00:00:00,"16,0011","3982,055 USD","21,4000","21,5400",-,-
SX109A,Gold,Call,"10,000000:1","3280,000000 USD",18.09.2026 00:00:00,"4,6775","3982,055 USD","73,8900","73,8200",-,-
SX109Y,Gold,Call,"10,000000:1","3720,000000 USD",18.09.2026 00:00:00,"7,7191","3982,055 USD","44,7900","44,7200",-,-
SX109T,Gold,Call,"10,000000:1","3620,000000 USD",18.09.2026 00:00:00,"6,8134","3982,055 USD","50,7500","50,6600",-,-
SX1090,Gold,Call,"10,000000:1","3760,000000 USD",18.09.2026 00:00:00,"8,1283","3982,055 USD","42,5400","42,4700",-,-
FD0JUN,Gold,Put,"10,000000:1","3800,000000 USD",18.09.2026 00:00:00,"23,4364","3982,055 USD","14,5900","14,7100",-,-
FD2UDD,Gold,Put,"10,000000:1","4660,000000 USD",18.09.2026 00:00:00,"5,5080","3982,055 USD","62,3800","62,5500",-,-
SX108E,Gold,Call,"10,000000:1","2680,000000 USD",18.09.2026 00:00:00,"2,8528","3982,055 USD","121,0500","120,9900",-,-
SX108X,Gold,Call,"10,000000:1","3020,000000 USD",18.09.2026 00:00:00,"3,6884","3982,055 USD","93,6600","93,5800",-,-
SX108S,Gold,Call,"10,000000:1","2920,000000 USD",18.09.2026 00:00:00,"3,4010","3982,055 USD","101,5800","101,5000",-,-
SX1088,Gold,Call,"10,000000:1","3240,000000 USD",18.09.2026 00:00:00,"4,4972","3982,055 USD","76,8300","76,7500",-,-
FA0LNJ,Gold,Call,"10,000000:1","4140,000000 USD",18.09.2026 00:00:00,"13,6088","3982,055 USD","25,3900","25,3800",-,-
FA5UW6,Gold,Put,"10,000000:1","3760,000000 USD",18.09.2026 00:00:00,"25,6484","3982,055 USD","13,3300","13,4300",-,-
SX6ENA,Gold,Call,"10,000000:1","3920,000000 USD",18.09.2026 00:00:00,"10,0573","3982,055 USD","34,3900","34,3500",-,-
SX108N,Gold,Call,"10,000000:1","2840,000000 USD",18.09.2026 00:00:00,"3,1982","3982,055 USD","108,0100","107,9200",-,-
SX1083,Gold,Call,"10,000000:1","3140,000000 USD",18.09.2026 00:00:00,"4,0960","3982,055 USD","84,3600","84,2800",-,-
SX11AA,Gold,Put,"10,000000:1","2200,000000 USD",18.09.2026 00:00:00,"985,9906","3982,055 USD","0,1700","0,3500",-,-
SX11AY,Gold,Put,"10,000000:1","2640,000000 USD",18.09.2026 00:00:00,"522,7819","3982,055 USD","0,5000","0,6600",-,-
SX11AT,Gold,Put,"10,000000:1","2540,000000 USD",18.09.2026 00:00:00,"639,0198","3982,055 USD","0,3600","0,5400",-,-
SX11A1,Gold,Put,"10,000000:1","2700,000000 USD",18.09.2026 00:00:00,"448,0425","3982,055 USD","0,6000","0,7600",-,-
FA0LNP,Gold,Put,"10,000000:1","3680,000000 USD",18.09.2026 00:00:00,"30,8289","3982,055 USD","11,0700","11,1700",-,-
SX6EM9,Gold,Call,"10,000000:1","3900,000000 USD",18.09.2026 00:00:00,"9,8533","3982,055 USD","35,0900","35,0500",-,-
FD2UB0,Gold,Call,"10,000000:1","4920,000000 USD",18.09.2026 00:00:00,"37,9084","3982,055 USD","9,0900","9,1200",-,-
FD2UBP,Gold,Call,"10,000000:1","4700,000000 USD",18.09.2026 00:00:00,"28,9173","3982,055 USD","11,9300","11,9400",-,-
FD2UBU,Gold,Call,"10,000000:1","4800,000000 USD",18.09.2026 00:00:00,"32,7915","3982,055 USD","10,5200","10,5400",-,-
FD2UBB,Gold,Call,"10,000000:1","4460,000000 USD",18.09.2026 00:00:00,"21,1257","3982,055 USD","16,3500","16,3500",-,-
FD2UC4,Gold,Put,"10,000000:1","4480,000000 USD",18.09.2026 00:00:00,"6,9256","3982,055 USD","49,5900","49,7600",-,-
FD2UCJ,Gold,Put,"10,000000:1","4080,000000 USD",18.09.2026 00:00:00,"13,1817","3982,055 USD","26,0000","26,1400",-,-
SX108Y,Gold,Call,"10,000000:1","3040,000000 USD",18.09.2026 00:00:00,"3,7516","3982,055 USD","92,0900","92,0000",-,-
SX108T,Gold,Call,"10,000000:1","2940,000000 USD",18.09.2026 00:00:00,"3,4551","3982,055 USD","99,9900","99,8900",-,-
SX1089,Gold,Call,"10,000000:1","3260,000000 USD",18.09.2026 00:00:00,"4,5856","3982,055 USD","75,3600","75,2700",-,-
SX11AH,Gold,Put,"10,000000:1","2340,000000 USD",18.09.2026 00:00:00,"862,5793","3982,055 USD","0,2100","0,4000",-,-
SX11AM,Gold,Put,"10,000000:1","2420,000000 USD",18.09.2026 00:00:00,"821,3494","3982,055 USD","0,2400","0,4100",-,-
SX11A8,Gold,Put,"10,000000:1","2840,000000 USD",18.09.2026 00:00:00,"305,2879","3982,055 USD","0,9800","1,1300",-,-
SX8S8C,Gold,Call,"10,000000:1","3960,000000 USD",18.09.2026 00:00:00,"10,6176","3982,055 USD","32,5600","32,5200",-,-
SX8S8Q,Gold,Put,"10,000000:1","3460,000000 USD",18.09.2026 00:00:00,"52,8332","3982,055 USD","6,4100","6,5200",-,-
SX8S8V,Gold,Put,"10,000000:1","3560,000000 USD",18.09.2026 00:00:00,"41,1215","3982,055 USD","8,2800","8,3800",-,-
FD0UES,Gold,Put,"10,000000:1","3900,000000 USD",18.09.2026 00:00:00,"18,8715","3982,055 USD","18,1400","18,2600",-,-
FD0UEX,Gold,Put,"10,000000:1","4000,000000 USD",18.09.2026 00:00:00,"15,3728","3982,055 USD","22,2800","22,4100",-,-
FD2UE4,Gold,Put,"10,000000:1","4260,000000 USD",18.12.2026 00:00:00,"8,9869","3982,055 USD","38,2300","38,3900",-,-
FD2UEN,Gold,Call,"10,000000:1","5140,000000 USD",18.12.2026 00:00:00,"34,1252","3982,055 USD","10,0800","10,1100",-,-
SX11B4,Gold,Call,"10,000000:1","3050,000000 USD",18.12.2026 00:00:00,"3,6563","3982,055 USD","94,4300","94,3500",-,-
SX6YD0,Gold,Put,"10,000000:1","3240,000000 USD",18.12.2026 00:00:00,"65,5872","3982,055 USD","5,1500","5,2600",-,-
SX6YDF,Gold,Put,"10,000000:1","2760,000000 USD",18.12.2026 00:00:00,"225,5282","3982,055 USD","1,3900","1,5300",-,-
SX6YDK,Gold,Put,"10,000000:1","2860,000000 USD",18.12.2026 00:00:00,"172,5052","3982,055 USD","1,8600","2,0000",-,-
SX8S87,Gold,Put,"10,000000:1","3460,000000 USD",18.12.2026 00:00:00,"39,6113","3982,055 USD","8,6100","8,7200",-,-
SX6YC1,Gold,Put,"10,000000:1","2420,000000 USD",18.12.2026 00:00:00,"514,9281","3982,055 USD","0,5000","0,6700",-,-
FD2UE9,Gold,Put,"10,000000:1","4360,000000 USD",18.12.2026 00:00:00,"7,7989","3982,055 USD","44,0900","44,2600",-,-
SX6YCC,Gold,Call,"10,000000:1","3680,000000 USD",18.12.2026 00:00:00,"6,6388","3982,055 USD","52,0000","51,9500",-,-
SX6YCQ,Gold,Call,"10,000000:1","3980,000000 USD",18.12.2026 00:00:00,"9,3502","3982,055 USD","36,9100","36,8800",-,-
SX6YCV,Gold,Put,"10,000000:1","2260,000000 USD",18.12.2026 00:00:00,"690,0297","3982,055 USD","0,3200","0,5000",-,-
FD2UES,Gold,Put,"10,000000:1","4020,000000 USD",18.12.2026 00:00:00,"13,1688","3982,055 USD","26,0700","26,2100",-,-
FD2UEX,Gold,Put,"10,000000:1","4120,000000 USD",18.12.2026 00:00:00,"11,1513","3982,055 USD","30,8000","30,9500",-,-
FD2UEE,Gold,Call,"10,000000:1","4980,000000 USD",18.12.2026 00:00:00,"29,0423","3982,055 USD","11,8400","11,8700",-,-
SX11DF,Gold,Put,"10,000000:1","3250,000000 USD",18.12.2026 00:00:00,"64,0077","3982,055 USD","5,2800","5,3900",-,-
FD0JUW,Gold,Put,"10,000000:1","3840,000000 USD",18.12.2026 00:00:00,"18,2262","3982,055 USD","18,8100","18,9500",-,-
SX11BX,Gold,Call,"10,000000:1","2700,000000 USD",18.12.2026 00:00:00,"2,8371","3982,055 USD","121,6700","121,5800",-,-
SX11B5,Gold,Call,"10,000000:1","3100,000000 USD",18.12.2026 00:00:00,"3,8065","3982,055 USD","90,6900","90,6100",-,-
FA12A3,Gold,Call,"10,000000:1","4320,000000 USD",18.12.2026 00:00:00,"13,9685","3982,055 USD","24,7000","24,6800",-,-
FD2UE2,Gold,Put,"10,000000:1","4220,000000 USD",18.12.2026 00:00:00,"9,5387","3982,055 USD","36,0200","36,1900",-,-
FD2UEZ,Gold,Put,"10,000000:1","4160,000000 USD",18.12.2026 00:00:00,"10,4613","3982,055 USD","32,8400","33,0000",-,-
FD2UEG,Gold,Call,"10,000000:1","5020,000000 USD",18.12.2026 00:00:00,"30,2640","3982,055 USD","11,3700","11,3900",-,-
FD2UEL,Gold,Call,"10,000000:1","5100,000000 USD",18.12.2026 00:00:00,"32,7952","3982,055 USD","10,4900","10,5100",-,-
FA0LNT,Gold,Put,"10,000000:1","3640,000000 USD",18.12.2026 00:00:00,"27,0387","3982,055 USD","12,6500","12,7700",-,-
SX8S9C,Gold,Put,"10,000000:1","3560,000000 USD",18.12.2026 00:00:00,"31,9154","3982,055 USD","10,7000","10,8200",-,-
SX6YB9,Gold,Call,"10,000000:1","3620,000000 USD",18.12.2026 00:00:00,"6,2230","3982,055 USD","55,4900","55,4200",-,-
SX6YBB,Gold,Call,"10,000000:1","2820,000000 USD",18.12.2026 00:00:00,"3,0786","3982,055 USD","112,1500","112,0500",-,-
SX6YBP,Gold,Call,"10,000000:1","3120,000000 USD",18.12.2026 00:00:00,"3,8707","3982,055 USD","89,2100","89,1200",-,-
SX6YBU,Gold,Call,"10,000000:1","3240,000000 USD",18.12.2026 00:00:00,"4,2894","3982,055 USD","80,5000","80,4100",-,-
FD2UD9,Gold,Call,"10,000000:1","4880,000000 USD",18.12.2026 00:00:00,"26,1963","3982,055 USD","13,1500","13,1600",-,-
SX11CJ,Gold,Call,"10,000000:1","3750,000000 USD",18.12.2026 00:00:00,"7,1756","3982,055 USD","48,1300","48,0500",-,-
SX11C6,Gold,Put,"10,000000:1","2800,000000 USD",18.12.2026 00:00:00,"202,9906","3982,055 USD","1,5500","1,7000",-,-
FD2UFQ,Gold,Put,"10,000000:1","4660,000000 USD",18.12.2026 00:00:00,"5,3771","3982,055 USD","63,9600","64,1900",-,-
FD2UFV,Gold,Put,"10,000000:1","4760,000000 USD",18.12.2026 00:00:00,"4,8291","3982,055 USD","71,2300","71,4600",-,-
FD2UFC,Gold,Put,"10,000000:1","4420,000000 USD",18.12.2026 00:00:00,"7,1906","3982,055 USD","47,8000","48,0100",-,-
FD2UE7,Gold,Put,"10,000000:1","4320,000000 USD",18.12.2026 00:00:00,"8,2419","3982,055 USD","41,6900","41,8900",-,-
FD2UEQ,Gold,Call,"10,000000:1","5180,000000 USD",18.12.2026 00:00:00,"35,4944","3982,055 USD","9,6900","9,7200",-,-
FD2UEV,Gold,Put,"10,000000:1","4080,000000 USD",18.12.2026 00:00:00,"11,8964","3982,055 USD","28,8500","29,0100",-,-
FD2UEC,Gold,Call,"10,000000:1","4940,000000 USD",18.12.2026 00:00:00,"27,8905","3982,055 USD","12,3500","12,3600",-,-
SX8S9F,Gold,Put,"10,000000:1","3620,000000 USD",18.12.2026 00:00:00,"28,1644","3982,055 USD","12,1400","12,2600",-,-
SX6YB3,Gold,Call,"10,000000:1","3460,000000 USD",18.12.2026 00:00:00,"5,2745","3982,055 USD","65,4700","65,3900",-,-
SX6YBJ,Gold,Call,"10,000000:1","2980,000000 USD",18.12.2026 00:00:00,"3,4620","3982,055 USD","99,7300","99,6100",-,-
FD2UFN,Gold,Put,"10,000000:1","4620,000000 USD",18.12.2026 00:00:00,"5,6252","3982,055 USD","61,1300","61,3600",-,-
SX6YC5,Gold,Put,"10,000000:1","2520,000000 USD",18.12.2026 00:00:00,"410,8041","3982,055 USD","0,6700","0,8400",-,-
SX6YCG,Gold,Call,"10,000000:1","3780,000000 USD",18.12.2026 00:00:00,"7,4224","3982,055 USD","46,5300","46,4500",-,-
SX6YCL,Gold,Call,"10,000000:1","3880,000000 USD",18.12.2026 00:00:00,"8,6273","3982,055 USD","40,0300","39,9600",-,-
SX6YCZ,Gold,Put,"10,000000:1","2360,000000 USD",18.12.2026 00:00:00,"575,1618","3982,055 USD","0,4300","0,6000",-,-
SX11DA,Gold,Put,"10,000000:1","3000,000000 USD",18.12.2026 00:00:00,"119,7938","3982,055 USD","2,7500","2,8900",-,-
SX6ENL,Gold,Put,"10,000000:1","3400,000000 USD",18.12.2026 00:00:00,"45,2764","3982,055 USD","7,5200","7,6300",-,-
SX11BW,Gold,Call,"10,000000:1","2650,000000 USD",18.12.2026 00:00:00,"2,7470","3982,055 USD","125,6800","125,5700",-,-
SX11B9,Gold,Call,"10,000000:1","3300,000000 USD",18.12.2026 00:00:00,"4,5275","3982,055 USD","76,2800","76,1700",-,-
SX6YDA,Gold,Put,"10,000000:1","2640,000000 USD",18.12.2026 00:00:00,"308,0837","3982,055 USD","0,9700","1,1200",-,-
SX6YDT,Gold,Put,"10,000000:1","3060,000000 USD",18.12.2026 00:00:00,"102,3744","3982,055 USD","3,2400","3,3700",-,-
SX6YDY,Gold,Put,"10,000000:1","3180,000000 USD",18.12.2026 00:00:00,"75,9963","3982,055 USD","4,4400","4,5500",-,-
SX6YC3,Gold,Put,"10,000000:1","2460,000000 USD",18.12.2026 00:00:00,"472,7417","3982,055 USD","0,5700","0,7300",-,-
SX6YCE,Gold,Call,"10,000000:1","3740,000000 USD",18.12.2026 00:00:00,"7,0959","3982,055 USD","48,6700","48,5900",-,-
SX6YCS,Gold,Put,"10,000000:1","2180,000000 USD",18.12.2026 00:00:00,"750,2393","3982,055 USD","0,2800","0,4600",-,-
SX6YCX,Gold,Put,"10,000000:1","2320,000000 USD",18.12.2026 00:00:00,"616,1366","3982,055 USD","0,3900","0,5600",-,-
SX8S82,Gold,Call,"10,000000:1","4080,000000 USD",18.12.2026 00:00:00,"10,5184","3982,055 USD","32,8200","32,7800",-,-
FD2UE1,Gold,Put,"10,000000:1","4200,000000 USD",18.12.2026 00:00:00,"9,8292","3982,055 USD","34,9400","35,1200",-,-
FD2UEF,Gold,Call,"10,000000:1","5000,000000 USD",18.12.2026 00:00:00,"29,6914","3982,055 USD","11,5900","11,6100",-,-
FD2UEK,Gold,Call,"10,000000:1","5080,000000 USD",18.12.2026 00:00:00,"32,1542","3982,055 USD","10,7000","10,7200",-,-
FD0JUY,Gold,Put,"10,000000:1","3880,000000 USD",18.12.2026 00:00:00,"16,8946","3982,055 USD","20,2800","20,4300",-,-
FD0JUT,Gold,Put,"10,000000:1","3780,000000 USD",18.12.2026 00:00:00,"20,4130","3982,055 USD","16,7700","16,9000",-,-
SX11DB,Gold,Put,"10,000000:1","3050,000000 USD",18.12.2026 00:00:00,"105,1834","3982,055 USD","3,1600","3,2800",-,-
FA5UW9,Gold,Put,"10,000000:1","3760,000000 USD",18.12.2026 00:00:00,"21,2300","3982,055 USD","16,1200","16,2600",-,-
SX11B1,Gold,Call,"10,000000:1","2900,000000 USD",18.12.2026 00:00:00,"3,2605","3982,055 USD","105,8900","105,7700",-,-
FA12A0,Gold,Call,"10,000000:1","4260,000000 USD",18.12.2026 00:00:00,"13,0233","3982,055 USD","26,5100","26,4800",-,-
FA12AY,Gold,Call,"10,000000:1","4220,000000 USD",18.12.2026 00:00:00,"12,4227","3982,055 USD","27,8000","27,7600",-,-
SX6YC7,Gold,Put,"10,000000:1","2560,000000 USD",18.12.2026 00:00:00,"375,0914","3982,055 USD","0,7600","0,9200",-,-
SX6YCN,Gold,Call,"10,000000:1","3940,000000 USD",18.12.2026 00:00:00,"8,9218","3982,055 USD","38,7000","38,6400",-,-
