WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
FD0QCG,DAX 40,Put,"100,000000:1","20325,000000 PKT",20.03.2026 00:00:00,"109,1206","23792,82 PKT","2,1600","2,1800",Mittagsauktion,-
FD0QCL,DAX 40,Put,"100,000000:1","20525,000000 PKT",20.03.2026 00:00:00,"101,2389","23792,82 PKT","2,3200","2,3400",Mittagsauktion,-
SJ7223,DAX 40,Put,"100,000000:1","17650,000000 PKT",20.03.2026 00:00:00,"255,8188","23792,82 PKT","0,9000","0,9300",Mittagsauktion,-
SJ722X,DAX 40,Put,"100,000000:1","17050,000000 PKT",20.03.2026 00:00:00,"301,1475","23792,82 PKT","0,7600","0,7900",Mittagsauktion,-
SJ722S,DAX 40,Put,"100,000000:1","16550,000000 PKT",20.03.2026 00:00:00,"344,7896","23792,82 PKT","0,6600","0,6900",Mittagsauktion,-
SJ722E,DAX 40,Call,"100,000000:1","23250,000000 PKT",20.03.2026 00:00:00,"16,4076","23792,82 PKT","14,4900","14,5000",Mittagsauktion,-
SX1JR6,DAX 40,Call,"100,000000:1","24550,000000 PKT",20.03.2026 00:00:00,"34,6319","23792,82 PKT","6,8600","6,8700",Mittagsauktion,-
SX1JRX,DAX 40,Call,"100,000000:1","24100,000000 PKT",20.03.2026 00:00:00,"26,0302","23792,82 PKT","9,1300","9,1400",Mittagsauktion,-
SJ71UZ,DAX 40,Call,"100,000000:1","21900,000000 PKT",20.03.2026 00:00:00,"9,5088","23792,82 PKT","25,0100","25,0200",Mittagsauktion,-
SJ71UL,DAX 40,Call,"100,000000:1","20600,000000 PKT",20.03.2026 00:00:00,"6,5360","23792,82 PKT","36,3900","36,4000",Mittagsauktion,-
SJ71UG,DAX 40,Call,"100,000000:1","20200,000000 PKT",20.03.2026 00:00:00,"5,9404","23792,82 PKT","40,0300","40,0400",Mittagsauktion,-
SJ71U7,DAX 40,Call,"100,000000:1","22700,000000 PKT",20.03.2026 00:00:00,"12,8389","23792,82 PKT","18,5200","18,5200",Mittagsauktion,-
SJ71WJ,DAX 40,Put,"100,000000:1","19200,000000 PKT",20.03.2026 00:00:00,"159,6842","23792,82 PKT","1,4700","1,4900",Mittagsauktion,-
SX1JT0,DAX 40,Put,"100,000000:1","21600,000000 PKT",20.03.2026 00:00:00,"67,7807","23792,82 PKT","3,4800","3,5100",Mittagsauktion,-
SX1JTZ,DAX 40,Put,"100,000000:1","21550,000000 PKT",20.03.2026 00:00:00,"69,1525","23792,82 PKT","3,4200","3,4400",Mittagsauktion,-
SX1JTG,DAX 40,Call,"100,000000:1","26750,000000 PKT",20.03.2026 00:00:00,"210,5411","23792,82 PKT","1,1100","1,1300",Mittagsauktion,-
SX1JTL,DAX 40,Call,"100,000000:1","26950,000000 PKT",20.03.2026 00:00:00,"253,0973","23792,82 PKT","0,9200","0,9400",Mittagsauktion,-
FA1ZXK,DAX 40,Call,"100,000000:1","28350,000000 PKT",20.03.2026 00:00:00,"881,1612","23792,82 PKT","0,2500","0,2700",Mittagsauktion,-
FA1ZXF,DAX 40,Call,"100,000000:1","28150,000000 PKT",20.03.2026 00:00:00,"743,3954","23792,82 PKT","0,3000","0,3200",Mittagsauktion,-
FA1ZX8,DAX 40,Put,"100,000000:1","25300,000000 PKT",20.03.2026 00:00:00,"14,2806","23792,82 PKT","16,6400","16,6600",Mittagsauktion,-
FD24FW,DAX 40,Call,"100,000000:1","22425,000000 PKT",20.03.2026 00:00:00,"11,4815","23792,82 PKT","20,7100","20,7300",Mittagsauktion,-
FD24F3,DAX 40,Call,"100,000000:1","22775,000000 PKT",20.03.2026 00:00:00,"13,2242","23792,82 PKT","17,9900","17,9900",Mittagsauktion,-
FA68FE,DAX 40,Call,"100,000000:1","29700,000000 PKT",20.03.2026 00:00:00,"1982,7212","23792,82 PKT","0,0950","0,1200",Mittagsauktion,-
SJ7206,DAX 40,Call,"100,000000:1","19050,000000 PKT",20.03.2026 00:00:00,"4,6832","23792,82 PKT","50,7900","50,8000",Mittagsauktion,-
FD24JT,DAX 40,Call,"100,000000:1","27375,000000 PKT",20.03.2026 00:00:00,"377,6659","23792,82 PKT","0,6100","0,6300",Mittagsauktion,-
FD24JY,DAX 40,Call,"100,000000:1","27625,000000 PKT",20.03.2026 00:00:00,"475,8430","23792,82 PKT","0,4800","0,5000",Mittagsauktion,-
FD24JA,DAX 40,Call,"100,000000:1","26525,000000 PKT",20.03.2026 00:00:00,"171,1723","23792,82 PKT","1,3700","1,3900",Mittagsauktion,-
FA8YSY,DAX 40,Put,"100,000000:1","23975,000000 PKT",20.03.2026 00:00:00,"25,3623","23792,82 PKT","9,3500","9,3800",Mittagsauktion,-
FA8YST,DAX 40,Put,"100,000000:1","23725,000000 PKT",20.03.2026 00:00:00,"28,3559","23792,82 PKT","8,3700","8,3900",Mittagsauktion,-
FA8YSA,DAX 40,Put,"100,000000:1","22875,000000 PKT",20.03.2026 00:00:00,"40,8098","23792,82 PKT","5,8100","5,8300",Mittagsauktion,-
FA8YB2,DAX 40,Put,"100,000000:1","25675,000000 PKT",20.03.2026 00:00:00,"12,3016","23792,82 PKT","19,3100","19,3400",Mittagsauktion,-
FA8YBP,DAX 40,Put,"100,000000:1","25025,000000 PKT",20.03.2026 00:00:00,"16,0098","23792,82 PKT","14,8300","14,8600",Mittagsauktion,-
FA8YBU,DAX 40,Put,"100,000000:1","25275,000000 PKT",20.03.2026 00:00:00,"14,4278","23792,82 PKT","16,4700","16,5000",Mittagsauktion,-
FA8YBB,DAX 40,Put,"100,000000:1","24425,000000 PKT",20.03.2026 00:00:00,"20,7601","23792,82 PKT","11,4300","11,4600",Mittagsauktion,-
SJ7227,DAX 40,Put,"100,000000:1","18050,000000 PKT",20.03.2026 00:00:00,"230,9704","23792,82 PKT","1,0100","1,0300",Mittagsauktion,-
SJ722N,DAX 40,Put,"100,000000:1","16150,000000 PKT",20.03.2026 00:00:00,"383,6960","23792,82 PKT","0,5900","0,6200",Mittagsauktion,-
SX1JR3,DAX 40,Call,"100,000000:1","24400,000000 PKT",20.03.2026 00:00:00,"31,3467","23792,82 PKT","7,5700","7,5900",Mittagsauktion,-
FA8YQ7,DAX 40,Put,"100,000000:1","21025,000000 PKT",20.03.2026 00:00:00,"84,3693","23792,82 PKT","2,7900","2,8200",Mittagsauktion,-
SJ71WR,DAX 40,Put,"100,000000:1","19900,000000 PKT",20.03.2026 00:00:00,"126,5319","23792,82 PKT","1,8600","1,8800",Mittagsauktion,-
SJ71WW,DAX 40,Put,"100,000000:1","20400,000000 PKT",20.03.2026 00:00:00,"106,1964","23792,82 PKT","2,2200","2,2400",Mittagsauktion,-
SJ71WD,DAX 40,Put,"100,000000:1","18700,000000 PKT",20.03.2026 00:00:00,"187,3071","23792,82 PKT","1,2500","1,2700",Mittagsauktion,-
SJ71W0,DAX 40,Put,"100,000000:1","20800,000000 PKT",20.03.2026 00:00:00,"91,8533","23792,82 PKT","2,5700","2,5900",Mittagsauktion,-
FA8YR2,DAX 40,Put,"100,000000:1","22475,000000 PKT",20.03.2026 00:00:00,"47,9670","23792,82 PKT","4,9300","4,9600",Mittagsauktion,-
FA8YRR,DAX 40,Put,"100,000000:1","21925,000000 PKT",20.03.2026 00:00:00,"59,7792","23792,82 PKT","3,9600","3,9800",Mittagsauktion,-
FA8YRW,DAX 40,Put,"100,000000:1","22175,000000 PKT",20.03.2026 00:00:00,"54,1935","23792,82 PKT","4,3700","4,3900",Mittagsauktion,-
FA8YRD,DAX 40,Put,"100,000000:1","21325,000000 PKT",20.03.2026 00:00:00,"75,2878","23792,82 PKT","3,1300","3,1500",Mittagsauktion,-
SX1JVG,DAX 40,Put,"100,000000:1","24100,000000 PKT",20.03.2026 00:00:00,"24,0072","23792,82 PKT","9,8800","9,9100",Mittagsauktion,-
SX1JVL,DAX 40,Put,"100,000000:1","24300,000000 PKT",20.03.2026 00:00:00,"21,9470","23792,82 PKT","10,8200","10,8400",Mittagsauktion,-
FA69MQ,DAX 40,Call,"100,000000:1","30050,000000 PKT",20.03.2026 00:00:00,"2378,8296","23792,82 PKT","0,0740","0,1000",Mittagsauktion,-
FA68FL,DAX 40,Call,"100,000000:1","30000,000000 PKT",20.03.2026 00:00:00,"2378,8011","23792,82 PKT","0,0810","0,1000",Mittagsauktion,-
FA68FG,DAX 40,Call,"100,000000:1","29800,000000 PKT",20.03.2026 00:00:00,"2162,5465","23792,82 PKT","0,0900","0,1100",Mittagsauktion,-
FD0QCJ,DAX 40,Put,"100,000000:1","20425,000000 PKT",20.03.2026 00:00:00,"105,2579","23792,82 PKT","2,2400","2,2600",Mittagsauktion,-
FA8YB9,DAX 40,Put,"100,000000:1","25975,000000 PKT",20.03.2026 00:00:00,"10,9890","23792,82 PKT","21,6300","21,6600",Mittagsauktion,-
FA8YBN,DAX 40,Put,"100,000000:1","24975,000000 PKT",20.03.2026 00:00:00,"16,3509","23792,82 PKT","14,5200","14,5500",Mittagsauktion,-
FD24HP,DAX 40,Call,"100,000000:1","25475,000000 PKT",20.03.2026 00:00:00,"68,7601","23792,82 PKT","3,4500","3,4600",Mittagsauktion,-
FD24HU,DAX 40,Call,"100,000000:1","25725,000000 PKT",20.03.2026 00:00:00,"84,3693","23792,82 PKT","2,8000","2,8200",Mittagsauktion,-
FD24HB,DAX 40,Call,"100,000000:1","24875,000000 PKT",20.03.2026 00:00:00,"43,3362","23792,82 PKT","5,4700","5,4800",Mittagsauktion,-
FD24H2,DAX 40,Call,"100,000000:1","26125,000000 PKT",20.03.2026 00:00:00,"118,9501","23792,82 PKT","1,9800","2,0000",Mittagsauktion,-
SX1JS9,DAX 40,Call,"100,000000:1","26400,000000 PKT",20.03.2026 00:00:00,"152,5055","23792,82 PKT","1,5400","1,5600",Mittagsauktion,-
SX1JSZ,DAX 40,Call,"100,000000:1","25900,000000 PKT",20.03.2026 00:00:00,"98,3105","23792,82 PKT","2,4100","2,4200",Mittagsauktion,-
SX1JSG,DAX 40,Call,"100,000000:1","25050,000000 PKT",20.03.2026 00:00:00,"49,3565","23792,82 PKT","4,8100","4,8200",Mittagsauktion,-
FA5FGM,DAX 40,Call,"100,000000:1","29000,000000 PKT",20.03.2026 00:00:00,"1399,5237","23792,82 PKT","0,1500","0,1700",Mittagsauktion,-
SX1JSL,DAX 40,Call,"100,000000:1","25250,000000 PKT",20.03.2026 00:00:00,"57,3284","23792,82 PKT","4,1300","4,1500",Mittagsauktion,-
SJ7220,DAX 40,Put,"100,000000:1","17350,000000 PKT",20.03.2026 00:00:00,"276,6496","23792,82 PKT","0,8300","0,8600",Mittagsauktion,-
SJ722P,DAX 40,Put,"100,000000:1","16250,000000 PKT",20.03.2026 00:00:00,"377,5950","23792,82 PKT","0,6000","0,6300",Mittagsauktion,-
SJ722U,DAX 40,Put,"100,000000:1","16750,000000 PKT",20.03.2026 00:00:00,"325,9199","23792,82 PKT","0,6900","0,7300",Mittagsauktion,-
SJ722B,DAX 40,Call,"100,000000:1","22950,000000 PKT",20.03.2026 00:00:00,"14,2715","23792,82 PKT","16,6600","16,6700",Mittagsauktion,-
FD24FX,DAX 40,Call,"100,000000:1","22475,000000 PKT",20.03.2026 00:00:00,"11,7024","23792,82 PKT","20,3100","20,3300",Mittagsauktion,-
FD24F4,DAX 40,Call,"100,000000:1","22825,000000 PKT",20.03.2026 00:00:00,"13,5101","23792,82 PKT","17,6000","17,6100",Mittagsauktion,-
FA8YQ1,DAX 40,Put,"100,000000:1","20725,000000 PKT",20.03.2026 00:00:00,"94,4037","23792,82 PKT","2,5000","2,5200",Mittagsauktion,-
SJ7210,DAX 40,Call,"100,000000:1","21850,000000 PKT",20.03.2026 00:00:00,"9,3518","23792,82 PKT","25,4300","25,4400",Mittagsauktion,-
SJ721Z,DAX 40,Call,"100,000000:1","21750,000000 PKT",20.03.2026 00:00:00,"9,0495","23792,82 PKT","26,2700","26,2900",Mittagsauktion,-
SJ721L,DAX 40,Call,"100,000000:1","20450,000000 PKT",20.03.2026 00:00:00,"6,3006","23792,82 PKT","37,7500","37,7600",Mittagsauktion,-
SJ721G,DAX 40,Call,"100,000000:1","20050,000000 PKT",20.03.2026 00:00:00,"5,7424","23792,82 PKT","41,4200","41,4300",Mittagsauktion,-
FD24JS,DAX 40,Call,"100,000000:1","27325,000000 PKT",20.03.2026 00:00:00,"360,4871","23792,82 PKT","0,6400","0,6600",Mittagsauktion,-
FD24JX,DAX 40,Call,"100,000000:1","27575,000000 PKT",20.03.2026 00:00:00,"448,8393","23792,82 PKT","0,5100","0,5300",Mittagsauktion,-
FD24JE,DAX 40,Call,"100,000000:1","26725,000000 PKT",20.03.2026 00:00:00,"205,0864","23792,82 PKT","1,1400","1,1600",Mittagsauktion,-
FA1ZW9,DAX 40,Call,"100,000000:1","27850,000000 PKT",20.03.2026 00:00:00,"580,2801","23792,82 PKT","0,3900","0,4100",Mittagsauktion,-
SJ7234,DAX 40,Put,"100,000000:1","21150,000000 PKT",20.03.2026 00:00:00,"80,6411","23792,82 PKT","2,9300","2,9500",Mittagsauktion,-
SJ723J,DAX 40,Put,"100,000000:1","19150,000000 PKT",20.03.2026 00:00:00,"162,9560","23792,82 PKT","1,4400","1,4700",Mittagsauktion,-
FA8YR8,DAX 40,Put,"100,000000:1","22775,000000 PKT",20.03.2026 00:00:00,"42,4859","23792,82 PKT","5,5700","5,6000",Mittagsauktion,-
FA8YRJ,DAX 40,Put,"100,000000:1","21575,000000 PKT",20.03.2026 00:00:00,"68,5624","23792,82 PKT","3,4500","3,4700",Mittagsauktion,-
SX1JVE,DAX 40,Put,"100,000000:1","24000,000000 PKT",20.03.2026 00:00:00,"25,1490","23792,82 PKT","9,4500","9,4500",Mittagsauktion,-
SJ71T1,DAX 40,Call,"100,000000:1","18700,000000 PKT",20.03.2026 00:00:00,"4,3952","23792,82 PKT","54,1100","54,1300",Mittagsauktion,-
SX1JU7,DAX 40,Put,"100,000000:1","23650,000000 PKT",20.03.2026 00:00:00,"29,3006","23792,82 PKT","8,1000","8,1100",Mittagsauktion,-
SX1JUJ,DAX 40,Put,"100,000000:1","22500,000000 PKT",20.03.2026 00:00:00,"47,8705","23792,82 PKT","4,9500","4,9700",Mittagsauktion,-
FA1ZYC,DAX 40,Put,"100,000000:1","25500,000000 PKT",20.03.2026 00:00:00,"13,1732","23792,82 PKT","18,0300","18,0600",Mittagsauktion,-
SX1JT6,DAX 40,Put,"100,000000:1","21900,000000 PKT",20.03.2026 00:00:00,"60,3861","23792,82 PKT","3,9200","3,9400",Mittagsauktion,-
SX1JTR,DAX 40,Call,"100,000000:1","27200,000000 PKT",20.03.2026 00:00:00,"321,5291","23792,82 PKT","0,7200","0,7400",Mittagsauktion,-
SX1JTW,DAX 40,Put,"100,000000:1","21400,000000 PKT",20.03.2026 00:00:00,"73,2031","23792,82 PKT","3,2200","3,2400",Mittagsauktion,-
SX1JTD,DAX 40,Call,"100,000000:1","26600,000000 PKT",20.03.2026 00:00:00,"182,9883","23792,82 PKT","1,2800","1,3000",Mittagsauktion,-
FA8YSX,DAX 40,Put,"100,000000:1","23925,000000 PKT",20.03.2026 00:00:00,"25,9440","23792,82 PKT","9,1500","9,1700",Mittagsauktion,-
FA8YSS,DAX 40,Put,"100,000000:1","23675,000000 PKT",20.03.2026 00:00:00,"28,9788","23792,82 PKT","8,1800","8,2100",Mittagsauktion,-
FA8YSE,DAX 40,Put,"100,000000:1","23075,000000 PKT",20.03.2026 00:00:00,"37,5246","23792,82 PKT","6,3200","6,3400",Mittagsauktion,-
SJ71VH,DAX 40,Call,"100,000000:1","23700,000000 PKT",20.03.2026 00:00:00,"20,6701","23792,82 PKT","11,4900","11,5200",Mittagsauktion,-
SJ71VM,DAX 40,Put,"100,000000:1","16100,000000 PKT",20.03.2026 00:00:00,"390,0221","23792,82 PKT","0,5800","0,6100",Mittagsauktion,-
SJ71V4,DAX 40,Put,"100,000000:1","17800,000000 PKT",20.03.2026 00:00:00,"245,2666","23792,82 PKT","0,9400","0,9700",Mittagsauktion,-
FD24HN,DAX 40,Call,"100,000000:1","25425,000000 PKT",20.03.2026 00:00:00,"65,9012","23792,82 PKT","3,5900","3,6100",Mittagsauktion,-
FD24H9,DAX 40,Call,"100,000000:1","26475,000000 PKT",20.03.2026 00:00:00,"162,9531","23792,82 PKT","1,4400","1,4600",Mittagsauktion,-
SX1JS0,DAX 40,Call,"100,000000:1","25950,000000 PKT",20.03.2026 00:00:00,"102,5475","23792,82 PKT","2,3100","2,3300",Mittagsauktion,-
SX1JSQ,DAX 40,Call,"100,000000:1","25450,000000 PKT",20.03.2026 00:00:00,"67,3964","23792,82 PKT","3,5200","3,5400",Mittagsauktion,-
SX1JSV,DAX 40,Call,"100,000000:1","25700,000000 PKT",20.03.2026 00:00:00,"83,4784","23792,82 PKT","2,8300","2,8500",Mittagsauktion,-
SX1JSC,DAX 40,Call,"100,000000:1","24850,000000 PKT",20.03.2026 00:00:00,"42,6364","23792,82 PKT","5,5700","5,5900",Mittagsauktion,-
FA8YQ9,DAX 40,Put,"100,000000:1","21125,000000 PKT",20.03.2026 00:00:00,"81,4765","23792,82 PKT","2,9000","2,9200",Mittagsauktion,-
SJ7203,DAX 40,Call,"100,000000:1","18750,000000 PKT",20.03.2026 00:00:00,"4,4352","23792,82 PKT","53,6500","53,6600",Mittagsauktion,-
FD24JN,DAX 40,Call,"100,000000:1","27125,000000 PKT",20.03.2026 00:00:00,"297,3501","23792,82 PKT","0,7800","0,7900",Mittagsauktion,-
FD24GP,DAX 40,Call,"100,000000:1","23775,000000 PKT",20.03.2026 00:00:00,"21,5498","23792,82 PKT","11,0300","11,0500",Mittagsauktion,-
FD24GU,DAX 40,Call,"100,000000:1","24025,000000 PKT",20.03.2026 00:00:00,"24,8856","23792,82 PKT","9,5500","9,5700",Mittagsauktion,-
FD24GB,DAX 40,Call,"100,000000:1","23175,000000 PKT",20.03.2026 00:00:00,"15,8287","23792,82 PKT","15,0200","15,0400",Mittagsauktion,-
FD24G6,DAX 40,Call,"100,000000:1","24625,000000 PKT",20.03.2026 00:00:00,"36,4351","23792,82 PKT","6,5100","6,5400",Mittagsauktion,-
SJ71UK,DAX 40,Call,"100,000000:1","20500,000000 PKT",20.03.2026 00:00:00,"6,3782","23792,82 PKT","37,2900","37,3100",Mittagsauktion,-
SJ71UF,DAX 40,Call,"100,000000:1","20100,000000 PKT",20.03.2026 00:00:00,"5,8083","23792,82 PKT","40,9600","40,9800",Mittagsauktion,-
SJ71U6,DAX 40,Call,"100,000000:1","22600,000000 PKT",20.03.2026 00:00:00,"12,3014","23792,82 PKT","19,3300","19,3500",Mittagsauktion,-
SX1JVF,DAX 40,Put,"100,000000:1","24050,000000 PKT",20.03.2026 00:00:00,"24,5524","23792,82 PKT","9,6700","9,6800",Mittagsauktion,-
SX1JVK,DAX 40,Put,"100,000000:1","24250,000000 PKT",20.03.2026 00:00:00,"22,4440","23792,82 PKT","10,5800","10,5900",Mittagsauktion,-
SX1JT1,DAX 40,Put,"100,000000:1","21650,000000 PKT",20.03.2026 00:00:00,"66,4551","23792,82 PKT","3,5500","3,5700",Mittagsauktion,-
SX1JTH,DAX 40,Call,"100,000000:1","26800,000000 PKT",20.03.2026 00:00:00,"220,2646","23792,82 PKT","1,0600","1,0800",Mittagsauktion,-
SX1JTM,DAX 40,Call,"100,000000:1","27000,000000 PKT",20.03.2026 00:00:00,"264,3429","23792,82 PKT","0,8800","0,9000",Mittagsauktion,-
FA68E3,DAX 40,Call,"100,000000:1","29150,000000 PKT",20.03.2026 00:00:00,"1586,2102","23792,82 PKT","0,1300","0,1500",Mittagsauktion,-
FA1ZXZ,DAX 40,Put,"100,000000:1","24850,000000 PKT",20.03.2026 00:00:00,"17,2524","23792,82 PKT","13,7700","13,7800",Mittagsauktion,-
FA1ZXL,DAX 40,Call,"100,000000:1","28400,000000 PKT",20.03.2026 00:00:00,"915,1405","23792,82 PKT","0,2400","0,2600",Mittagsauktion,-
FA1ZXG,DAX 40,Call,"100,000000:1","28200,000000 PKT",20.03.2026 00:00:00,"767,4565","23792,82 PKT","0,2900","0,3100",Mittagsauktion,-
FA1ZX9,DAX 40,Put,"100,000000:1","25350,000000 PKT",20.03.2026 00:00:00,"13,9864","23792,82 PKT","16,9800","16,9900",Mittagsauktion,-
FD24FY,DAX 40,Call,"100,000000:1","22525,000000 PKT",20.03.2026 00:00:00,"11,9374","23792,82 PKT","19,9200","19,9500",Mittagsauktion,-
FD24F0,DAX 40,Call,"100,000000:1","22625,000000 PKT",20.03.2026 00:00:00,"12,4237","23792,82 PKT","19,1500","19,1700",Mittagsauktion,-
SJ7209,DAX 40,Call,"100,000000:1","19350,000000 PKT",20.03.2026 00:00:00,"4,9606","23792,82 PKT","47,9500","47,9800",Mittagsauktion,-
FD24JP,DAX 40,Call,"100,000000:1","27175,000000 PKT",20.03.2026 00:00:00,"313,0349","23792,82 PKT","0,7400","0,7600",Mittagsauktion,-
FD24JU,DAX 40,Call,"100,000000:1","27425,000000 PKT",20.03.2026 00:00:00,"396,4978","23792,82 PKT","0,5900","0,6100",Mittagsauktion,-
FD24JB,DAX 40,Call,"100,000000:1","26575,000000 PKT",20.03.2026 00:00:00,"178,8557","23792,82 PKT","1,3100","1,3300",Mittagsauktion,-
FD0QCP,DAX 40,Put,"100,000000:1","20675,000000 PKT",20.03.2026 00:00:00,"95,9361","23792,82 PKT","2,4600","2,4700",Mittagsauktion,-
FA8YB1,DAX 40,Put,"100,000000:1","25625,000000 PKT",20.03.2026 00:00:00,"12,5411","23792,82 PKT","18,9400","18,9500",Mittagsauktion,-
FA8YBY,DAX 40,Put,"100,000000:1","25475,000000 PKT",20.03.2026 00:00:00,"13,3057","23792,82 PKT","17,8500","17,8600",Mittagsauktion,-
FA8YBT,DAX 40,Put,"100,000000:1","25225,000000 PKT",20.03.2026 00:00:00,"14,7219","23792,82 PKT","16,1300","16,1400",Mittagsauktion,-
FA8YBA,DAX 40,Put,"100,000000:1","24375,000000 PKT",20.03.2026 00:00:00,"21,2231","23792,82 PKT","11,1800","11,2000",Mittagsauktion,-
SJ7228,DAX 40,Put,"100,000000:1","18150,000000 PKT",20.03.2026 00:00:00,"220,2977","23792,82 PKT","1,0500","1,0700",Mittagsauktion,-
SJ722J,DAX 40,Call,"100,000000:1","23650,000000 PKT",20.03.2026 00:00:00,"20,1277","23792,82 PKT","11,8100","11,8300",Mittagsauktion,-
SX1JR2,DAX 40,Call,"100,000000:1","24350,000000 PKT",20.03.2026 00:00:00,"30,3460","23792,82 PKT","7,8200","7,8500",Mittagsauktion,-
SJ71UP,DAX 40,Call,"100,000000:1","20900,000000 PKT",20.03.2026 00:00:00,"7,0616","23792,82 PKT","33,6900","33,7200",Mittagsauktion,-
SJ71UU,DAX 40,Call,"100,000000:1","21400,000000 PKT",20.03.2026 00:00:00,"8,1226","23792,82 PKT","29,2800","29,3100",Mittagsauktion,-
SJ71UB,DAX 40,Call,"100,000000:1","19700,000000 PKT",20.03.2026 00:00:00,"5,3247","23792,82 PKT","44,6700","44,7000",Mittagsauktion,-
SJ71U2,DAX 40,Call,"100,000000:1","22200,000000 PKT",20.03.2026 00:00:00,"10,5595","23792,82 PKT","22,5300","22,5600",Mittagsauktion,-
SJ71WX,DAX 40,Put,"100,000000:1","20500,000000 PKT",20.03.2026 00:00:00,"102,5468","23792,82 PKT","2,3000","2,3200",Mittagsauktion,-
SJ71WS,DAX 40,Put,"100,000000:1","20000,000000 PKT",20.03.2026 00:00:00,"122,0076","23792,82 PKT","1,9200","1,9400",Mittagsauktion,-
SJ71WE,DAX 40,Put,"100,000000:1","18800,000000 PKT",20.03.2026 00:00:00,"181,6020","23792,82 PKT","1,2900","1,3100",Mittagsauktion,-
SJ71W1,DAX 40,Put,"100,000000:1","20900,000000 PKT",20.03.2026 00:00:00,"88,4312","23792,82 PKT","2,6700","2,6900",Mittagsauktion,-
FA68FB,DAX 40,Call,"100,000000:1","29550,000000 PKT",20.03.2026 00:00:00,"1982,6239","23792,82 PKT","0,1000","0,1200",Mittagsauktion,-
FA68E8,DAX 40,Call,"100,000000:1","29400,000000 PKT",20.03.2026 00:00:00,"1830,2427","23792,82 PKT","0,1100","0,1300",Mittagsauktion,-
FD24HH,DAX 40,Call,"100,000000:1","25175,000000 PKT",20.03.2026 00:00:00,"54,0758","23792,82 PKT","4,3800","4,4000",Mittagsauktion,-
FD24HM,DAX 40,Call,"100,000000:1","25375,000000 PKT",20.03.2026 00:00:00,"63,2759","23792,82 PKT","3,7400","3,7600",Mittagsauktion,-
FD24H8,DAX 40,Call,"100,000000:1","26425,000000 PKT",20.03.2026 00:00:00,"156,5273","23792,82 PKT","1,5000","1,5300",Mittagsauktion,-
FA1ZXY,DAX 40,Put,"100,000000:1","24800,000000 PKT",20.03.2026 00:00:00,"17,6227","23792,82 PKT","13,4700","13,4900",Mittagsauktion,-
FA1ZXT,DAX 40,Call,"100,000000:1","28750,000000 PKT",20.03.2026 00:00:00,"1189,4977","23792,82 PKT","0,1800","0,2000",Mittagsauktion,-
FA1ZXA,DAX 40,Call,"100,000000:1","27900,000000 PKT",20.03.2026 00:00:00,"610,0296","23792,82 PKT","0,3800","0,4000",Mittagsauktion,-
FA69MU,DAX 40,Call,"100,000000:1","30250,000000 PKT",20.03.2026 00:00:00,"2452,4016","23792,82 PKT","0,0670","0,0970",Mittagsauktion,-
FA1ZX3,DAX 40,Put,"100,000000:1","25050,000000 PKT",20.03.2026 00:00:00,"15,8393","23792,82 PKT","14,9900","15,0100",Mittagsauktion,-
FD24F8,DAX 40,Call,"100,000000:1","23025,000000 PKT",20.03.2026 00:00:00,"14,7509","23792,82 PKT","16,1100","16,1300",Mittagsauktion,-
SJ7202,DAX 40,Call,"100,000000:1","18650,000000 PKT",20.03.2026 00:00:00,"4,3561","23792,82 PKT","54,5900","54,6200",Mittagsauktion,-
FD24JF,DAX 40,Call,"100,000000:1","26775,000000 PKT",20.03.2026 00:00:00,"214,3545","23792,82 PKT","1,0800","1,1000",Mittagsauktion,-
FD24JK,DAX 40,Call,"100,000000:1","26975,000000 PKT",20.03.2026 00:00:00,"258,5653","23792,82 PKT","0,9000","0,9200",Mittagsauktion,-
FA8YB7,DAX 40,Put,"100,000000:1","25925,000000 PKT",20.03.2026 00:00:00,"11,2021","23792,82 PKT","21,2200","21,2400",Mittagsauktion,-
FA8YBZ,DAX 40,Put,"100,000000:1","25525,000000 PKT",20.03.2026 00:00:00,"13,0589","23792,82 PKT","18,2100","18,2200",Mittagsauktion,-
FA8YBL,DAX 40,Put,"100,000000:1","24875,000000 PKT",20.03.2026 00:00:00,"17,0806","23792,82 PKT","13,9200","13,9300",Mittagsauktion,-
FA8YBG,DAX 40,Put,"100,000000:1","24675,000000 PKT",20.03.2026 00:00:00,"18,6322","23792,82 PKT","12,7600","12,7700",Mittagsauktion,-
SJ7221,DAX 40,Put,"100,000000:1","17450,000000 PKT",20.03.2026 00:00:00,"270,3369","23792,82 PKT","0,8500","0,8800",Mittagsauktion,-
SJ722Q,DAX 40,Put,"100,000000:1","16350,000000 PKT",20.03.2026 00:00:00,"365,9936","23792,82 PKT","0,6200","0,6500",Mittagsauktion,-
SJ722V,DAX 40,Put,"100,000000:1","16850,000000 PKT",20.03.2026 00:00:00,"317,2287","23792,82 PKT","0,7200","0,7500",Mittagsauktion,-
SJ722C,DAX 40,Call,"100,000000:1","23050,000000 PKT",20.03.2026 00:00:00,"14,9174","23792,82 PKT","15,9300","15,9500",Mittagsauktion,-
SX1JR8,DAX 40,Call,"100,000000:1","24650,000000 PKT",20.03.2026 00:00:00,"37,0574","23792,82 PKT","6,4000","6,4300",Mittagsauktion,-
